strategy,my_second_last_move,my_last_move,opponent_second_last_move,opponent_last_move,opponent_next_move
sequence,P,S,R,R,R
sequence,S,R,R,R,R
sequence,R,P,R,R,R
sequence,P,S,R,R,R
sequence,S,R,R,R,R
sequence,R,P,R,R,R
sequence,P,S,R,R,R
sequence,S,R,R,R,R
sequence,R,P,R,R,R
sequence,P,S,R,R,R
sequence,S,R,R,R,R
sequence,R,P,R,R,R
sequence,P,S,R,R,R
sequence,S,R,R,R,R
sequence,R,P,R,R,R
sequence,P,S,R,R,R
sequence,S,R,R,R,R
sequence,R,P,R,R,R
sequence,P,S,R,R,R
sequence,S,R,R,R,R
sequence,R,P,R,R,R
sequence,P,S,R,R,R
sequence,S,R,R,R,R
sequence,R,P,R,R,R
sequence,P,S,R,R,R
sequence,S,R,R,R,R
sequence,R,P,R,R,R
sequence,P,S,R,R,R
sequence,S,R,R,R,R
sequence,R,P,R,R,R
sequence,P,S,R,R,R
sequence,S,R,R,R,R
sequence,R,P,R,R,R
sequence,P,S,R,R,R
sequence,S,R,R,R,R
sequence,R,P,R,R,R
sequence,P,S,R,R,R
sequence,S,R,R,R,R
sequence,R,P,R,R,R
sequence,P,S,R,R,R
sequence,S,R,R,R,R
sequence,R,P,R,R,R
sequence,P,S,R,R,R
sequence,S,R,R,R,R
sequence,R,P,R,R,R
sequence,P,S,R,R,R
sequence,S,R,R,R,R
sequence,R,P,R,R,R
sequence,P,S,R,R,R
sequence,S,R,R,R,R
sequence,R,P,R,R,R
sequence,P,S,R,R,R
sequence,S,R,R,R,R
sequence,R,P,R,R,R
sequence,P,S,R,R,R
sequence,S,R,R,R,R
sequence,R,P,R,R,R
sequence,P,S,R,R,R
sequence,S,R,R,R,R
sequence,R,P,R,R,R
sequence,P,S,R,R,R
sequence,S,R,R,R,R
sequence,R,P,R,R,R
sequence,P,S,R,R,R
sequence,S,R,R,R,R
sequence,R,P,R,R,R
sequence,P,S,R,R,R
sequence,S,R,R,R,R
sequence,R,P,R,R,R
sequence,P,S,R,R,R
sequence,S,R,R,R,R
sequence,R,P,R,R,R
sequence,P,S,R,R,R
sequence,S,R,R,R,R
sequence,R,P,R,R,R
sequence,P,S,R,R,R
sequence,S,R,R,R,R
sequence,R,P,R,R,R
sequence,P,S,R,R,R
sequence,S,R,R,R,R
sequence,R,P,R,R,R
sequence,P,S,R,R,R
sequence,S,R,R,R,R
sequence,R,P,R,R,R
sequence,P,S,R,R,R
sequence,S,R,R,R,R
sequence,R,P,R,R,R
sequence,P,S,R,R,R
sequence,S,R,R,R,R
sequence,R,P,R,R,R
sequence,P,S,R,R,R
sequence,S,R,R,R,R
sequence,R,P,R,R,R
sequence,P,S,R,R,R
sequence,S,R,R,R,R
sequence,R,P,R,R,R
sequence,P,S,R,R,R
sequence,S,R,R,R,R
sequence,R,P,R,R,R
sequence,P,S,R,R,R
sequence,S,R,R,R,R
sequence,R,P,R,R,R
sequence,P,S,R,R,R
sequence,S,R,R,R,R
sequence,R,P,R,R,R
sequence,P,S,R,R,R
sequence,S,R,R,R,R
sequence,R,P,R,R,R
sequence,P,S,R,R,R
sequence,S,R,R,R,R
sequence,R,P,R,R,R
sequence,P,S,R,R,R
sequence,S,R,R,R,R
sequence,R,P,R,R,R
sequence,P,S,R,R,R
sequence,S,R,R,R,R
sequence,R,P,R,R,R
sequence,P,S,R,R,R
sequence,S,R,R,R,R
sequence,R,P,R,R,R
sequence,P,S,R,R,R
sequence,S,R,R,R,R
sequence,R,P,R,R,R
sequence,P,S,R,R,R
sequence,S,R,R,R,R
sequence,R,P,R,R,R
sequence,P,S,R,R,R
sequence,S,R,R,R,R
sequence,R,P,R,R,R
sequence,P,S,R,R,R
sequence,S,R,R,R,R
sequence,R,P,R,R,R
sequence,P,S,R,R,R
sequence,S,R,R,R,R
sequence,R,P,R,R,R
sequence,P,S,R,R,R
sequence,S,R,R,R,R
sequence,R,P,R,R,R
sequence,P,S,R,R,R
sequence,S,R,R,R,R
sequence,R,P,R,R,R
sequence,P,S,R,R,R
sequence,S,R,R,R,R
sequence,R,P,R,R,R
sequence,P,S,R,R,R
sequence,S,R,R,R,R
sequence,R,P,R,R,R
sequence,P,S,R,R,R
sequence,S,R,R,R,R
sequence,R,P,R,R,R
sequence,P,S,R,R,R
sequence,S,R,R,R,R
sequence,R,P,R,R,R
sequence,P,S,R,R,R
sequence,S,R,R,R,R
sequence,R,P,R,R,R
sequence,P,S,R,R,R
sequence,S,R,R,R,R
sequence,R,P,R,R,R
sequence,P,S,R,R,R
sequence,S,R,R,R,R
sequence,R,P,R,R,R
sequence,P,S,R,R,R
sequence,S,R,R,R,R
sequence,R,P,R,R,R
sequence,P,S,R,R,R
sequence,S,R,R,R,R
sequence,R,P,R,R,R
sequence,P,S,R,R,R
sequence,S,R,R,R,R
sequence,R,P,R,R,R
sequence,P,S,R,R,R
sequence,S,R,R,R,R
sequence,R,P,R,R,R
sequence,P,S,R,R,R
sequence,S,R,R,R,R
sequence,R,P,R,R,R
sequence,P,S,R,R,R
sequence,S,R,R,R,R
sequence,R,P,R,R,R
sequence,P,S,R,R,R
sequence,S,R,R,R,R
sequence,R,P,R,R,R
sequence,P,S,R,R,R
sequence,S,R,R,R,R
sequence,R,P,R,R,R
sequence,P,S,R,R,R
sequence,S,R,R,R,R
sequence,R,P,R,R,R
sequence,P,S,R,R,R
sequence,S,R,R,R,R
sequence,R,P,R,R,R
sequence,P,S,R,R,R
sequence,S,R,R,R,R
sequence,R,P,R,R,R
sequence,P,S,R,R,R
sequence,S,R,R,R,R
sequence,R,P,R,R,R
sequence,P,S,R,R,R
sequence,S,R,R,R,R
sequence,R,P,R,R,R
sequence,P,S,R,R,R
sequence,S,R,R,R,R
sequence,R,P,R,R,R
sequence,P,S,R,R,R
sequence,S,R,R,R,R
sequence,R,P,R,R,R
sequence,P,S,R,R,R
sequence,S,R,R,R,R
sequence,R,P,R,R,R
sequence,P,S,R,R,R
sequence,S,R,R,R,R
sequence,R,P,R,R,R
sequence,P,S,R,R,R
sequence,S,R,R,R,R
sequence,R,P,R,R,R
sequence,P,S,R,R,R
sequence,S,R,R,R,R
sequence,R,P,R,R,R
sequence,P,S,R,R,R
sequence,S,R,R,R,R
sequence,R,P,R,R,R
sequence,P,S,R,R,R
sequence,S,R,R,R,R
sequence,R,P,R,R,R
sequence,P,S,R,R,R
sequence,S,R,R,R,R
sequence,R,P,R,R,R
sequence,P,S,R,R,R
sequence,S,R,R,R,R
sequence,R,P,R,R,R
sequence,P,S,R,R,R
sequence,S,R,R,R,R
sequence,R,P,R,R,R
sequence,P,S,R,R,R
sequence,S,R,R,R,R
sequence,R,P,R,R,R
sequence,P,S,R,R,R
sequence,S,R,R,R,R
sequence,R,P,R,R,R
sequence,P,S,R,R,R
sequence,S,R,R,R,R
sequence,R,P,R,R,R
sequence,P,S,R,R,R
sequence,S,R,R,R,R
sequence,R,P,R,R,R
sequence,P,S,R,R,R
sequence,S,R,R,R,R
sequence,R,P,R,R,R
sequence,P,S,R,R,R
sequence,S,R,R,R,R
sequence,R,P,R,R,R
sequence,P,S,R,R,R
sequence,S,R,R,R,R
sequence,R,P,R,R,R
sequence,P,S,R,R,R
sequence,S,R,R,R,R
sequence,R,P,R,R,R
sequence,P,S,R,R,R
sequence,S,R,R,R,R
sequence,R,P,R,R,R
sequence,P,S,R,R,R
sequence,S,R,R,R,R
sequence,R,P,R,R,R
sequence,P,S,R,R,R
sequence,S,R,R,R,R
sequence,R,P,R,R,R
sequence,P,S,R,R,R
sequence,S,R,R,R,R
sequence,R,P,R,R,R
sequence,P,S,R,R,R
sequence,S,R,R,R,R
sequence,R,P,R,R,R
sequence,P,S,R,R,R
sequence,S,R,R,R,R
sequence,R,P,R,R,R
sequence,P,S,R,R,R
sequence,S,R,R,R,R
sequence,R,P,R,R,R
sequence,P,S,R,R,R
sequence,S,R,R,R,R
sequence,R,P,R,R,R
sequence,P,S,R,R,R
sequence,S,R,R,R,R
sequence,R,P,R,R,R
sequence,P,S,R,R,R
sequence,S,R,R,R,R
sequence,R,P,R,R,R
sequence,P,S,R,R,R
sequence,S,R,R,R,R
sequence,R,P,R,R,R
sequence,P,S,R,R,R
sequence,S,R,R,R,R
sequence,R,P,R,R,R
sequence,P,S,R,R,R
sequence,S,R,R,R,R
sequence,R,P,R,R,R
sequence,P,S,R,R,R
sequence,S,R,R,R,R
sequence,R,P,R,R,R
sequence,P,S,R,R,R
sequence,S,R,R,R,R
sequence,R,P,R,R,R
sequence,P,S,R,R,R
sequence,S,R,R,R,R
sequence,R,P,R,R,R
sequence,P,S,R,R,R
sequence,S,R,R,R,R
sequence,R,P,R,R,R
sequence,P,S,R,R,R
sequence,S,R,R,R,R
sequence,R,P,R,R,R
sequence,P,S,R,R,R
sequence,S,R,R,R,R
sequence,R,P,R,R,R
sequence,P,S,R,R,R
sequence,S,R,R,R,R
sequence,R,P,R,R,R
sequence,P,S,R,R,R
sequence,S,R,R,R,R
sequence,R,P,R,R,R
sequence,P,S,R,R,R
sequence,S,R,R,R,R
sequence,R,P,R,R,R
sequence,P,S,R,R,R
sequence,S,R,R,R,R
sequence,R,P,R,R,R
sequence,P,S,R,R,R
sequence,S,R,R,R,R
sequence,R,P,R,R,R
sequence,P,S,R,R,R
sequence,S,R,R,R,R
sequence,R,P,R,R,R
sequence,P,S,R,R,R
sequence,S,R,R,R,R
sequence,R,P,R,R,R
sequence,P,S,R,R,R
sequence,S,R,R,R,R
sequence,R,P,R,R,R
sequence,P,S,R,R,R
sequence,S,R,R,R,R
sequence,R,P,R,R,R
sequence,P,S,R,R,R
sequence,S,R,R,R,R
sequence,R,P,R,R,R
sequence,P,S,R,R,R
sequence,S,R,R,R,R
sequence,R,P,R,R,R
sequence,P,S,R,R,R
sequence,S,R,R,R,R
sequence,R,P,R,R,R
sequence,P,S,R,R,R
sequence,S,R,R,R,R
sequence,R,P,R,R,R
sequence,P,S,R,R,R
sequence,S,R,R,R,R
sequence,R,P,R,R,R
sequence,P,S,R,R,R
sequence,S,R,R,R,R
sequence,R,P,R,R,R
sequence,P,S,R,R,R
sequence,S,R,R,R,R
sequence,R,P,R,R,R
sequence,P,S,R,R,R
sequence,S,R,R,R,R
sequence,R,P,R,R,R
sequence,P,S,R,R,R
sequence,S,R,R,R,R
sequence,R,P,R,R,R
sequence,P,S,R,R,R
sequence,S,R,R,R,R
sequence,R,P,R,R,R
sequence,P,S,R,R,R
sequence,S,R,R,R,R
sequence,R,P,R,R,R
sequence,P,S,R,R,R
sequence,S,R,R,R,R
sequence,R,P,R,R,R
sequence,P,S,R,R,R
sequence,S,R,R,R,R
sequence,R,P,R,R,R
sequence,P,S,R,R,R
sequence,S,R,R,R,R
sequence,R,P,R,R,R
sequence,P,S,R,R,R
sequence,S,R,R,R,R
sequence,R,P,R,R,R
sequence,P,S,R,R,R
sequence,S,R,R,R,R
sequence,R,P,R,R,R
sequence,P,S,R,R,R
sequence,S,R,R,R,R
sequence,R,P,R,R,R
sequence,P,S,R,R,R
sequence,S,R,R,R,R
sequence,R,P,R,R,R
sequence,P,S,R,R,R
sequence,S,R,R,R,R
sequence,R,P,R,R,R
sequence,P,S,R,R,R
sequence,S,R,R,R,R
sequence,R,P,R,R,R
sequence,P,S,R,R,R
sequence,S,R,R,R,R
sequence,R,P,R,R,R
sequence,P,S,R,R,R
sequence,S,R,R,R,R
sequence,R,P,R,R,R
sequence,P,S,R,R,R
sequence,S,R,R,R,R
sequence,R,P,R,R,R
sequence,P,S,R,R,R
sequence,S,R,R,R,R
sequence,R,P,R,R,R
sequence,P,S,R,R,R
sequence,S,R,R,R,R
sequence,R,P,R,R,R
sequence,P,S,R,R,R
sequence,S,R,R,R,R
sequence,R,P,R,R,R
sequence,P,S,R,R,R
sequence,S,R,R,R,R
sequence,R,P,R,R,R
sequence,P,S,R,R,R
sequence,S,R,R,R,R
sequence,R,P,R,R,R
sequence,P,S,R,R,R
sequence,S,R,R,R,R
sequence,R,P,R,R,R
sequence,P,S,R,R,R
sequence,S,R,R,R,R
sequence,R,P,R,R,R
sequence,P,S,R,R,R
sequence,S,R,R,R,R
sequence,R,P,R,R,R
sequence,P,S,R,R,R
sequence,S,R,R,R,R
mirror,N,R,N,R,R
mirror,R,S,R,R,R
mirror,S,R,R,R,R
mirror,R,P,R,R,R
mirror,P,P,R,R,R
mirror,P,R,R,R,R
mirror,R,P,R,R,R
mirror,P,R,R,R,R
mirror,R,P,R,R,R
mirror,P,S,R,R,R
mirror,S,R,R,R,R
mirror,R,P,R,R,R
mirror,P,P,R,R,R
mirror,P,R,R,R,R
mirror,R,P,R,R,R
mirror,P,P,R,R,R
mirror,P,P,R,R,R
mirror,P,P,R,R,R
mirror,P,R,R,R,R
mirror,R,P,R,R,R
mirror,P,R,R,R,R
mirror,R,P,R,R,R
mirror,P,S,R,R,R
mirror,S,R,R,R,R
mirror,R,P,R,R,R
mirror,P,S,R,R,R
mirror,S,R,R,R,R
mirror,R,R,R,R,R
mirror,R,P,R,R,R
mirror,P,S,R,R,R
mirror,S,P,R,R,R
mirror,P,P,R,R,R
mirror,P,R,R,R,R
mirror,R,S,R,R,R
mirror,S,R,R,R,R
mirror,R,P,R,R,R
mirror,P,R,R,R,R
mirror,R,R,R,R,R
mirror,R,R,R,R,R
mirror,R,P,R,R,R
mirror,P,S,R,R,R
mirror,S,R,R,R,R
mirror,R,P,R,R,R
mirror,P,R,R,R,R
mirror,R,R,R,R,R
mirror,R,P,R,R,R
mirror,P,S,R,R,R
mirror,S,P,R,R,R
mirror,P,R,R,R,R
mirror,R,R,R,R,R
mirror,R,P,R,R,R
mirror,P,R,R,R,R
mirror,R,P,R,R,R
mirror,P,P,R,R,R
mirror,P,P,R,R,R
mirror,P,S,R,R,R
mirror,S,P,R,R,R
mirror,P,P,R,R,R
mirror,P,P,R,R,R
mirror,P,S,R,R,R
mirror,S,S,R,R,R
mirror,S,P,R,R,R
mirror,P,R,R,R,R
mirror,R,S,R,R,R
mirror,S,R,R,R,R
mirror,R,P,R,R,R
mirror,P,S,R,R,R
mirror,S,S,R,R,R
mirror,S,R,R,R,R
mirror,R,P,R,R,R
mirror,P,S,R,R,R
mirror,S,S,R,R,R
mirror,S,R,R,R,R
mirror,R,R,R,R,R
mirror,R,S,R,R,R
mirror,S,S,R,R,R
mirror,S,R,R,R,R
mirror,R,R,R,R,R
mirror,R,R,R,R,R
mirror,R,R,R,R,R
mirror,R,P,R,R,R
mirror,P,R,R,R,R
mirror,R,S,R,R,R
mirror,S,R,R,R,R
mirror,R,R,R,R,R
mirror,R,S,R,R,R
mirror,S,R,R,R,R
mirror,R,S,R,R,R
mirror,S,P,R,R,R
mirror,P,S,R,R,R
mirror,S,S,R,R,R
mirror,S,P,R,R,R
mirror,P,P,R,R,R
mirror,P,S,R,R,R
mirror,S,R,R,R,R
mirror,R,R,R,R,R
mirror,R,S,R,R,R
mirror,S,P,R,R,R
mirror,P,P,R,R,R
mirror,P,S,R,R,R
mirror,S,S,R,R,R
mirror,S,P,R,R,R
mirror,P,R,R,R,R
mirror,R,P,R,R,R
mirror,P,S,R,R,R
mirror,S,R,R,R,R
mirror,R,P,R,R,R
mirror,P,R,R,R,R
mirror,R,P,R,R,R
mirror,P,R,R,R,R
mirror,R,P,R,R,R
mirror,P,S,R,R,R
mirror,S,R,R,R,R
mirror,R,P,R,R,R
mirror,P,S,R,R,R
mirror,S,P,R,R,R
mirror,P,R,R,R,R
mirror,R,P,R,R,R
mirror,P,R,R,R,R
mirror,R,P,R,R,R
mirror,P,S,R,R,R
mirror,S,P,R,R,R
mirror,P,P,R,R,R
mirror,P,P,R,R,R
mirror,P,P,R,R,R
mirror,P,R,R,R,R
mirror,R,R,R,R,R
mirror,R,R,R,R,R
mirror,R,P,R,R,R
mirror,P,R,R,R,R
mirror,R,R,R,R,R
mirror,R,P,R,R,R
mirror,P,S,R,R,R
mirror,S,R,R,R,R
mirror,R,P,R,R,R
mirror,P,P,R,R,R
mirror,P,R,R,R,R
mirror,R,S,R,R,R
mirror,S,P,R,R,R
mirror,P,S,R,R,R
mirror,S,S,R,R,R
mirror,S,P,R,R,R
mirror,P,R,R,R,R
mirror,R,S,R,R,R
mirror,S,R,R,R,R
mirror,R,R,R,R,R
mirror,R,P,R,R,R
mirror,P,P,R,R,R
mirror,P,S,R,R,R
mirror,S,R,R,R,R
mirror,R,P,R,R,R
mirror,P,S,R,R,R
mirror,S,P,R,R,R
mirror,P,S,R,R,R
mirror,S,S,R,R,R
mirror,S,P,R,R,R
mirror,P,S,R,R,R
mirror,S,S,R,R,R
mirror,S,R,R,R,R
mirror,R,P,R,R,R
mirror,P,P,R,R,R
mirror,P,P,R,R,R
mirror,P,R,R,R,R
mirror,R,R,R,R,R
mirror,R,R,R,R,R
mirror,R,R,R,R,R
mirror,R,P,R,R,R
mirror,P,P,R,R,R
mirror,P,P,R,R,R
mirror,P,R,R,R,R
mirror,R,S,R,R,R
mirror,S,P,R,R,R
mirror,P,R,R,R,R
mirror,R,S,R,R,R
mirror,S,S,R,R,R
mirror,S,P,R,R,R
mirror,P,S,R,R,R
mirror,S,P,R,R,R
mirror,P,R,R,R,R
mirror,R,P,R,R,R
mirror,P,P,R,R,R
mirror,P,P,R,R,R
mirror,P,S,R,R,R
mirror,S,S,R,R,R
mirror,S,R,R,R,R
mirror,R,R,R,R,R
mirror,R,R,R,R,R
mirror,R,R,R,R,R
mirror,R,S,R,R,R
mirror,S,R,R,R,R
mirror,R,S,R,R,R
mirror,S,P,R,R,R
mirror,P,P,R,R,R
mirror,P,R,R,R,R
mirror,R,R,R,R,R
mirror,R,R,R,R,R
mirror,R,S,R,R,R
mirror,S,R,R,R,R
mirror,R,R,R,R,R
mirror,R,R,R,R,R
mirror,R,P,R,R,R
mirror,P,S,R,R,R
mirror,S,S,R,R,R
mirror,S,R,R,R,R
mirror,R,S,R,R,R
mirror,S,R,R,R,R
mirror,R,P,R,R,R
mirror,P,P,R,R,R
mirror,P,S,R,R,R
mirror,S,R,R,R,R
mirror,R,R,R,R,R
mirror,R,R,R,R,R
mirror,R,R,R,R,R
mirror,R,R,R,R,R
mirror,R,P,R,R,R
mirror,P,P,R,R,R
mirror,P,S,R,R,R
mirror,S,P,R,R,R
mirror,P,S,R,R,R
mirror,S,R,R,R,R
mirror,R,P,R,R,R
mirror,P,S,R,R,R
mirror,S,S,R,R,R
mirror,S,P,R,R,R
mirror,P,P,R,R,R
mirror,P,S,R,R,R
mirror,S,R,R,R,R
mirror,R,R,R,R,R
mirror,R,R,R,R,R
mirror,R,S,R,R,R
mirror,S,R,R,R,R
mirror,R,P,R,R,R
mirror,P,R,R,R,R
mirror,R,S,R,R,R
mirror,S,S,R,R,R
mirror,S,R,R,R,R
mirror,R,S,R,R,R
mirror,S,S,R,R,R
mirror,S,P,R,R,R
mirror,P,P,R,R,R
mirror,P,S,R,R,R
mirror,S,P,R,R,R
mirror,P,P,R,R,R
mirror,P,S,R,R,R
mirror,S,P,R,R,R
mirror,P,S,R,R,R
mirror,S,R,R,R,R
mirror,R,R,R,R,R
mirror,R,P,R,R,R
mirror,P,R,R,R,R
mirror,R,R,R,R,R
mirror,R,R,R,R,R
mirror,R,R,R,R,R
mirror,R,R,R,R,R
mirror,R,R,R,R,R
mirror,R,P,R,R,R
mirror,P,R,R,R,R
mirror,R,S,R,R,R
mirror,S,R,R,R,R
mirror,R,P,R,R,R
mirror,P,P,R,R,R
mirror,P,R,R,R,R
mirror,R,R,R,R,R
mirror,R,S,R,R,R
mirror,S,S,R,R,R
mirror,S,S,R,R,R
mirror,S,R,R,R,R
mirror,R,P,R,R,R
mirror,P,R,R,R,R
mirror,R,S,R,R,R
mirror,S,S,R,R,R
mirror,S,P,R,R,R
mirror,P,S,R,R,R
mirror,S,R,R,R,R
mirror,R,R,R,R,R
mirror,R,P,R,R,R
mirror,P,P,R,R,R
mirror,P,R,R,R,R
mirror,R,R,R,R,R
mirror,R,R,R,R,R
mirror,R,R,R,R,R
mirror,R,S,R,R,R
mirror,S,P,R,R,R
mirror,P,R,R,R,R
mirror,R,P,R,R,R
mirror,P,S,R,R,R
mirror,S,S,R,R,R
mirror,S,P,R,R,R
mirror,P,R,R,R,R
mirror,R,P,R,R,R
mirror,P,P,R,R,R
mirror,P,P,R,R,R
mirror,P,R,R,R,R
mirror,R,S,R,R,R
mirror,S,R,R,R,R
mirror,R,S,R,R,R
mirror,S,P,R,R,R
mirror,P,P,R,R,R
mirror,P,S,R,R,R
mirror,S,S,R,R,R
mirror,S,P,R,R,R
mirror,P,R,R,R,R
mirror,R,S,R,R,R
mirror,S,R,R,R,R
mirror,R,S,R,R,R
mirror,S,S,R,R,R
mirror,S,R,R,R,R
mirror,R,R,R,R,R
mirror,R,P,R,R,R
mirror,P,R,R,R,R
mirror,R,P,R,R,R
mirror,P,R,R,R,R
mirror,R,P,R,R,R
mirror,P,P,R,R,R
mirror,P,P,R,R,R
mirror,P,R,R,R,R
mirror,R,S,R,R,R
mirror,S,S,R,R,R
mirror,S,P,R,R,R
mirror,P,P,R,R,R
mirror,P,R,R,R,R
mirror,R,P,R,R,R
mirror,P,R,R,R,R
mirror,R,S,R,R,R
mirror,S,S,R,R,R
mirror,S,P,R,R,R
mirror,P,S,R,R,R
mirror,S,P,R,R,R
mirror,P,S,R,R,R
mirror,S,S,R,R,R
mirror,S,S,R,R,R
mirror,S,R,R,R,R
mirror,R,R,R,R,R
mirror,R,R,R,R,R
mirror,R,S,R,R,R
mirror,S,S,R,R,R
mirror,S,S,R,R,R
mirror,S,R,R,R,R
mirror,R,R,R,R,R
mirror,R,S,R,R,R
mirror,S,S,R,R,R
mirror,S,P,R,R,R
mirror,P,S,R,R,R
mirror,S,R,R,R,R
mirror,R,R,R,R,R
mirror,R,P,R,R,R
mirror,P,S,R,R,R
mirror,S,R,R,R,R
mirror,R,S,R,R,R
mirror,S,S,R,R,R
mirror,S,R,R,R,R
mirror,R,S,R,R,R
mirror,S,S,R,R,R
mirror,S,S,R,R,R
mirror,S,P,R,R,R
mirror,P,P,R,R,R
mirror,P,R,R,R,R
mirror,R,P,R,R,R
mirror,P,P,R,R,R
mirror,P,P,R,R,R
mirror,P,R,R,R,R
mirror,R,R,R,R,R
mirror,R,R,R,R,R
mirror,R,S,R,R,R
mirror,S,P,R,R,R
mirror,P,P,R,R,R
mirror,P,R,R,R,R
mirror,R,P,R,R,R
mirror,P,S,R,R,R
mirror,S,S,R,R,R
mirror,S,S,R,R,R
mirror,S,P,R,R,R
mirror,P,R,R,R,R
mirror,R,R,R,R,R
mirror,R,S,R,R,R
mirror,S,S,R,R,R
mirror,S,P,R,R,R
mirror,P,S,R,R,R
mirror,S,R,R,R,R
mirror,R,P,R,R,R
mirror,P,R,R,R,R
mirror,R,R,R,R,R
mirror,R,R,R,R,R
mirror,R,S,R,R,R
mirror,S,S,R,R,R
mirror,S,S,R,R,R
mirror,S,S,R,R,R
mirror,S,R,R,R,R
mirror,R,S,R,R,R
mirror,S,R,R,R,R
mirror,R,S,R,R,R
mirror,S,P,R,R,R
mirror,P,P,R,R,R
mirror,P,S,R,R,R
mirror,S,R,R,R,R
mirror,R,S,R,R,R
mirror,S,P,R,R,R
mirror,P,R,R,R,R
mirror,R,P,R,R,R
mirror,P,R,R,R,R
mirror,R,S,R,R,R
mirror,S,P,R,R,R
mirror,P,P,R,R,R
mirror,P,R,R,R,R
mirror,R,S,R,R,R
mirror,S,R,R,R,R
mirror,R,R,R,R,R
mirror,R,S,R,R,R
mirror,S,R,R,R,R
mirror,R,P,R,R,R
mirror,P,R,R,R,R
mirror,R,S,R,R,R
mirror,S,R,R,R,R
mirror,R,S,R,R,R
mirror,S,R,R,R,R
mirror,R,P,R,R,R
mirror,P,P,R,R,R
mirror,P,R,R,R,R
mirror,R,S,R,R,R
mirror,S,S,R,R,R
mirror,S,S,R,R,R
mirror,S,P,R,R,R
mirror,P,P,R,R,R
mirror,P,R,R,R,R
mirror,R,S,R,R,R
mirror,S,R,R,R,R
mirror,R,P,R,R,R
mirror,P,S,R,R,R
mirror,S,S,R,R,R
mirror,S,S,R,R,R
mirror,S,R,R,R,R
mirror,R,S,R,R,R
mirror,S,P,R,R,R
mirror,P,R,R,R,R
mirror,R,S,R,R,R
mirror,S,P,R,R,R
mirror,P,P,R,R,R
mirror,P,R,R,R,R
mirror,R,S,R,R,R
mirror,S,R,R,R,R
mirror,R,P,R,R,R
mirror,P,S,R,R,R
mirror,S,P,R,R,R
mirror,P,S,R,R,R
mirror,S,S,R,R,R
mirror,S,P,R,R,R
mirror,P,R,R,R,R
mirror,R,P,R,R,R
mirror,P,P,R,R,R
mirror,P,S,R,R,R
mirror,S,P,R,R,R
mirror,P,P,R,R,R
mirror,P,R,R,R,R
mirror,R,P,R,R,R
mirror,P,P,R,R,R
mirror,P,P,R,R,R
mirror,P,S,R,R,R
mirror,S,P,R,R,R
mirror,P,R,R,R,R
mirror,R,R,R,R,R
mirror,R,S,R,R,R
mirror,S,P,R,R,R
mirror,P,R,R,R,R
mirror,R,S,R,R,R
mirror,S,P,R,R,R
mirror,P,P,R,R,R
mirror,P,R,R,R,R
mirror,R,P,R,R,R
mirror,P,S,R,R,R
mirror,S,R,R,R,R
mirror,R,R,R,R,R
mirror,R,P,R,R,R
mirror,P,P,R,R,R
mirror,P,P,R,R,R
mirror,P,S,R,R,R
mirror,S,R,R,R,R
mirror,R,P,R,R,R
mirror,P,S,R,R,R
mirror,S,R,R,R,R
mirror,R,R,R,R,R
mirror,R,P,R,R,R
mirror,P,P,R,R,R
mirror,P,S,R,R,R
mirror,S,R,R,R,R
mirror,R,R,R,R,R
mirror,R,P,R,R,R
mirror,P,R,R,R,R
mirror,R,P,R,R,R
mirror,P,R,R,R,R
mirror,R,R,R,R,R
mirror,R,S,R,R,R
mirror,S,P,R,R,R
mirror,P,P,R,R,R
mirror,P,S,R,R,R
mirror,S,R,R,R,R
mirror,R,P,R,R,R
mirror,P,P,R,R,R
mirror,P,R,R,R,R
mirror,R,S,R,R,R
mirror,S,R,R,R,R
mirror,R,P,R,R,R
mirror,P,S,R,R,R
mirror,S,R,R,R,R
mirror,R,R,R,R,R
mirror,R,R,R,R,R
mirror,R,S,R,R,R
mirror,S,P,R,R,R
mirror,P,P,R,R,R
mirror,P,S,R,R,R
mirror,S,S,R,R,R
mirror,S,S,R,R,R
mirror,S,S,R,R,R
mirror,S,R,R,R,R
mirror,R,S,R,R,R
mirror,S,P,R,R,R
mirror,P,P,R,R,R
mirror,P,R,R,R,R
mirror,R,P,R,R,R
mirror,P,P,R,R,R
mirror,P,S,R,R,R
mirror,S,S,R,R,R
mirror,S,S,R,R,R
mirror,S,P,R,R,R
mirror,P,R,R,R,R
mirror,R,P,R,R,R
mirror,P,P,R,R,R
mirror,P,P,R,R,R
mirror,P,S,R,R,R
mirror,S,S,R,R,R
mirror,S,S,R,R,R
mirror,S,S,R,R,R
mirror,S,P,R,R,R
mirror,P,R,R,R,R
mirror,R,R,R,R,R
mirror,R,R,R,R,R
mirror,R,R,R,R,R
mirror,R,P,R,R,R
mirror,P,S,R,R,R
mirror,S,R,R,R,R
mirror,R,P,R,R,R
mirror,P,S,R,R,R
mirror,S,S,R,R,R
mirror,S,R,R,R,R
mirror,R,P,R,R,R
mirror,P,P,R,R,R
mirror,P,R,R,R,R
mirror,R,S,R,R,R
mirror,S,P,R,R,R
mirror,P,R,R,R,R
mirror,R,R,R,R,R
mirror,R,R,R,R,R
mirror,R,R,R,R,R
mirror,R,P,R,R,R
mirror,P,P,R,R,R
mirror,P,P,R,R,R
mirror,P,R,R,R,R
mirror,R,S,R,R,R
mirror,S,R,R,R,R
mirror,R,R,R,R,R
